date,latitude,longitude,name,d2m,t2m,swvl1,jumlah_hotspot,frp
2023-11-04,4.700000000000006,97.3999999999998,Aceh,22.088220000000035,25.24206000000004,0.41822162,0,0.0
2023-10-20,4.600000000000007,95.7999999999999,Aceh,24.35730000000001,27.73797000000002,0.41371807,0,0.0
2023-01-29,3.4000000000000083,97.4999999999998,Aceh,15.966030000000046,20.56762000000004,0.40730286,0,0.0
2023-06-28,4.1000000000000085,97.4999999999998,Aceh,19.54820000000001,21.85665,0.41598076,0,0.0
2023-03-29,4.400000000000008,97.09999999999982,Aceh,19.86996000000005,26.20562000000001,0.38912746,0,0.0
2024-02-28,4.700000000000006,97.79999999999978,Aceh,23.96908000000002,28.97085000000004,0.4186663,0,0.0
2023-02-10,2.4000000000000075,97.6999999999998,Aceh,23.931330000000003,24.30236000000002,0.42909458,0,0.0
2023-05-07,4.900000000000006,96.59999999999984,Aceh,21.59838000000002,23.809000000000022,0.42552838,0,0.0
2024-12-26,4.800000000000006,95.99999999999989,Aceh,21.55310000000003,27.57342,0.39115906,0,0.0
2023-02-20,4.900000000000006,96.89999999999984,Aceh,15.943080000000007,21.28857000000005,0.4251273,0,0.0
2024-05-19,3.000000000000008,97.89999999999978,Aceh,23.737540000000024,28.002830000000017,0.4015176,0,0.0
2023-01-14,2.600000000000008,97.89999999999978,Aceh,23.66265000000004,27.958730000000003,0.3988691,0,0.0
2024-09-23,4.500000000000007,98.09999999999977,Aceh,25.45477,30.38223000000005,0.29224285,0,0.0
2024-09-30,2.200000000000008,97.19999999999982,Aceh,23.656800000000032,27.66128000000004,0.31557137,0,0.0
2023-10-24,4.900000000000006,96.09999999999988,Aceh,20.89718000000005,22.85880000000003,0.42196438,0,0.0
2023-10-31,5.000000000000005,96.29999999999988,Aceh,18.34316000000001,20.85436000000004,0.42288643,0,0.0
2023-09-12,3.900000000000009,96.79999999999984,Aceh,21.14303000000001,26.312100000000044,0.3724605,0,0.0
2023-05-25,4.200000000000008,96.99999999999984,Aceh,16.74532000000005,20.85220000000004,0.3755384,0,0.0
2024-07-21,5.000000000000005,96.59999999999984,Aceh,20.716600000000028,29.77510000000001,0.34862408,0,0.0
2024-02-03,4.700000000000006,97.09999999999982,Aceh,18.91990000000004,24.72332,0.37915257,0,0.0
2023-05-01,4.000000000000009,97.79999999999978,Aceh,19.712270000000046,25.224940000000004,0.4086609,0,0.0
2024-07-16,4.500000000000007,96.79999999999984,Aceh,14.920220000000027,23.305720000000008,0.3534088,0,0.0
2024-02-18,4.200000000000008,96.09999999999988,Aceh,24.39100000000002,29.44515000000001,0.340574,0,0.0
2024-03-04,4.600000000000007,97.09999999999982,Aceh,20.813559999999995,23.805600000000027,0.38748822,0,0.0
2023-12-14,4.700000000000006,96.79999999999984,Aceh,18.371500000000022,21.26498000000004,0.39873177,0,0.0
2023-02-15,5.100000000000005,95.59999999999992,Aceh,18.022670000000005,22.892800000000022,0.3930882,0,0.0
2024-07-26,3.8000000000000087,96.59999999999984,Aceh,22.78880000000004,29.67303000000004,0.21636526,0,0.0
2023-01-18,4.600000000000007,96.19999999999987,Aceh,17.81600000000003,25.460260000000005,0.3763297,0,0.0
2024-08-02,5.200000000000005,96.09999999999988,Aceh,23.525630000000035,28.42672000000005,0.45000786,0,0.0
2024-07-26,3.200000000000008,97.6999999999998,Aceh,17.264280000000042,24.338220000000035,0.32010323,0,0.0
2024-10-19,5.400000000000004,95.89999999999988,Aceh,23.658140000000003,28.53610000000004,0.3536704,0,0.0
2024-02-15,4.800000000000006,96.29999999999988,Aceh,21.32974000000001,24.827500000000043,0.35949054,0,0.0
2023-10-14,4.500000000000007,96.59999999999984,Aceh,19.24633,19.787260000000003,0.42741176,0,0.0
